# timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
523101846309, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -8.041096893042709581e-02, 7.291700213397605927e-03, 0.000000000000000000e+00, 9.967351238838069172e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
523135057153, 2.466567527567922746e-06, -8.486967192147809591e-07, 1.816953315848107708e-06, -8.045348012910723268e-02, 7.291556962066225549e-03, 5.935545933420330610e-05, 9.967316926882148209e-01, -1.877860496843737018e-04, 1.876960355312970073e-04, 3.431844462003005598e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
523168189153, -7.661755071358689051e-07, -3.442361129118651220e-05, -1.718288835202003151e-04, -7.736246971676198625e-02, 4.953093796042098117e-03, 2.842309039943236872e-04, 9.969906892012402322e-01, -2.685052996700915216e-04, -3.066185347746523877e-05, 6.151629916946909499e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
523202274258, -2.433442971283561462e-05, 7.457617130772475900e-06, -2.249756902522343643e-05, -7.994830628969673558e-02, 7.153465822620045343e-03, -5.681386288615509822e-04, 9.967731805514391530e-01, -1.841240482643807796e-03, -2.154656479972092472e-03, 9.293892737325696804e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
523234550205, 1.124658948105719536e-05, -1.467426247792058547e-06, 1.983740514220188461e-05, -8.088949774097353718e-02, 7.285910225856900499e-03, 2.691819278391807679e-04, 9.966964092483144855e-01, -1.994717173551048550e-03, -2.400213301649981902e-03, 1.211792909914409175e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
523267847101, 3.548927745601615502e-07, -6.498658021356767955e-06, -3.066965685179744161e-05, -8.000453539904722744e-02, 6.591704453072129606e-03, 9.795533282747641475e-05, 9.967726993415995107e-01, -2.227296589368067941e-03, -2.110199104655195203e-03, 1.542979073919082539e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
523300882257, 7.344378274379975702e-06, -2.073353300453134596e-06, 7.592467765643769184e-06, -8.051580124471295619e-02, 7.444517558851541754e-03, 1.578286996507343690e-04, 9.967255188858864523e-01, -2.879483935850651703e-03, -2.805828994440675867e-03, 1.833930047035188873e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
523334054153, -6.237300429542437519e-05, -6.719452435268585822e-06, -1.867572733996684248e-04, -7.656301191057041100e-02, 5.939431847628725246e-03, -1.318675678263181569e-03, 9.970461822057014034e-01, -3.038478288865304779e-03, -2.946644197833142662e-03, 2.122281298540683661e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
523367298413, -3.270435648095385006e-06, 3.158732369834549303e-06, 7.407017545808629311e-06, -8.054096565776719396e-02, 7.400912045360689105e-03, -9.363081362552266461e-05, 9.967238186102919117e-01, -4.356158611756540122e-03, -5.405202879959701903e-03, 2.438228630906346533e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
523400402258, -2.931616568946360246e-08, -1.239327838360726464e-06, -6.063979028836895269e-06, -8.028471071963554084e-02, 7.247125100501071969e-03, 5.743944132738045822e-06, 9.967456267119757518e-01, -4.447322699442282819e-03, -5.451485804907518946e-03, 2.793877240773083234e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
