# timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1413394881605760512, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.325525352995786908e-02, -7.988959710116682045e-01, 0.000000000000000000e+00, 6.013231458668296670e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1413394881655760384, -5.708621269207985209e-05, -1.532797608158614636e-04, 7.378677815450329159e-05, 1.226934199651583818e-02, -7.990335441395689520e-01, 4.345933325693198930e-04, 6.011611012992835734e-01, -3.030729353246643977e-03, -1.302323768700897402e-02, 2.940591725818029155e-03, -3.968397253165928244e-05, -6.023554953112230281e-05, 1.404379810487247986e-04, -1.882148676566675488e-07, 5.884994461035628118e-08, -1.727883377261790176e-08
1413394881705760512, -2.641023188102504431e-04, -6.755645655511495571e-04, -9.837738987927020090e-04, 1.085050804553695097e-02, -7.986981994810572472e-01, 1.732975138302443163e-03, 6.016314897161226805e-01, -5.960189634247488148e-03, -2.988040438864588907e-02, -8.936928776942142799e-03, -4.467920546133396489e-05, 2.561350979155635693e-04, 3.759201710038484164e-04, 9.614870817241954500e-07, -4.784644926622002998e-07, -3.290916696599239086e-07
1413394881755760384, -1.206087680894626923e-03, -1.195797836462312354e-03, -4.060342062868567761e-03, 4.261169534566578050e-03, -7.953434709175554174e-01, 9.564601275589725352e-03, 6.060685803648400150e-01, -2.125556517296703536e-03, -1.115892738181394582e-02, -2.666273834341698762e-02, -1.747322207464450152e-05, 7.320443737399617758e-04, 6.285893903417998259e-04, 4.699607541924207617e-04, -1.262573441966768645e-04, -1.791541773610635048e-05
1413394881805760512, -1.738105153039806077e-03, -1.346876213709698265e-03, -2.148617164983688838e-03, 2.899730924435275393e-03, -7.950974643110160223e-01, 1.029050202060459440e-02, 6.063874333913282788e-01, -3.966752253283905606e-03, -1.454457233521245715e-02, -1.121702015116096164e-02, -2.684768126139150369e-04, 1.472007511874576149e-03, 9.217712002152543636e-04, 5.865396840568866182e-04, 2.255943779502741272e-04, -1.222940298997948305e-04
1413394881855760384, -1.799172810554640692e-03, -1.559197139514461195e-03, -3.390523164687678746e-03, 2.596286172636954378e-03, -7.951231664648352737e-01, 9.900362746592773072e-03, 6.063616019064281826e-01, 1.487368068649152532e-03, -1.334416526968846065e-02, -1.810951165474063498e-02, -3.583387383480530369e-04, 1.857275390208801497e-03, 2.049019282348750731e-03, 2.256456812236053155e-03, 1.194960965349052334e-03, -5.469828482616736869e-04
1413394881905760512, -1.562917245611869261e-04, -1.526095533593207695e-03, -5.793393018922892747e-03, 5.900694888762076686e-04, -7.946882906937836610e-01, 1.155326747727668246e-02, 6.069074842698757299e-01, 1.045890104925020249e-02, -7.271218003825497510e-03, -2.408935209191954627e-02, -6.297427820354825709e-04, 8.122442481844510155e-04, 3.214388801233360356e-03, 1.082338725126211643e-03, 5.352881250037975439e-04, -6.388462132544296202e-04
1413394881955760384, 2.187592325914322362e-04, -9.175287012688419612e-04, -6.818755421382668470e-03, -1.765910482143067750e-03, -7.943424354800866505e-01, 1.405603617086462025e-02, 6.073050342314780803e-01, 1.140793752860399211e-02, 5.084089037467593233e-03, -2.608648498095784973e-02, -1.007298534139586081e-03, -1.769199041662289124e-04, 4.478728190236356578e-03, -4.147671407355544605e-03, -4.705729567951066786e-04, -2.856377163754779164e-04
1413394882005760512, -3.731510849067525438e-03, -2.260666063522828208e-03, -7.511970242234116205e-03, -2.692419988442050147e-03, -7.944303589213287387e-01, 1.389058375696147069e-02, 6.071904210226191090e-01, 3.345524527250565584e-03, 1.045588113625567882e-02, -2.164659820597231166e-02, -1.029160981613765850e-03, -5.115052782780235520e-04, 5.017108861813846139e-03, -9.104688309897256832e-03, -2.099951516827816892e-04, -7.859098082904166134e-05
1413394882055760384, -3.538929577895209670e-03, -1.584904182231314500e-03, -8.708816811565706431e-03, -3.039822818878797853e-03, -7.943201685540910439e-01, 1.401116008291803695e-02, 6.073301546099625359e-01, 6.732719963246441668e-03, 9.730074606194225040e-03, -2.166494074807685105e-02, -1.900945161781641491e-03, -1.335617107685652160e-03, 6.262039541844574043e-03, -1.346487417027332142e-02, 9.784728512399196230e-05, 8.477265131251615366e-04
